-3.25,259
-3.25,3489
-3.25,-1997
-3.25,1316
-3.25,-1617
-3.25,2075
-3.25,3401
-3.25,-6192
-3.25,-2341
-3.25,-1761
-3.25,-7965
-3.25,2347
-3.25,-2713
-3.25,-10509
-3.25,3690
-3.25,6163
-3.25,-1726
-3.25,-4037
-3.25,7540
-3.25,-1941
-3.25,824
-3.25,-5640
-3.25,10442
-3.25,-11081
-3.25,5216
-3.25,12048
-3.25,1996
-3.25,-765
-3.25,11301
-3.25,-3134
-3.25,-4370
-3.25,10974
-3.25,-3880
-3.25,3508
-3.25,-18391
-3.25,6198
-3.25,7299
-3.25,-6216
-3.25,-6500
-3.25,12940
-3.25,-7501
-3.25,-3962
-3.25,-5180
-3.25,4989
-3.25,-4717
-3.25,-2896
-3.25,-12331
-3.25,1775
-3.25,-2233
-3.25,-1210
-3.25,-13893
-3.214286,467
-3.214286,-3423
-3.214286,4351
-3.214286,489
-3.214286,5159
-3.214286,-6833
-3.214286,6183
-3.214286,-4783
-3.214286,1561
-3.214286,-598
-3.214286,-149
-3.214286,-216
-3.214286,278
-3.214286,226
-3.214286,-250
-3.214286,-1047
-3.214286,1961
-3.214286,-888
-3.214286,-254
-3.214286,949
-3.214286,-1020
-3.214286,821
-3.214286,-1040
-3.214286,1041
-3.214286,-895
-3.214286,348
-3.214286,84
-3.214286,111
-3.214286,-503
-3.214286,55
-3.214286,994
-3.214286,217
-3.214286,-2237
-3.214286,2512
-3.214286,-275
-3.214286,-1064
-3.214286,1943
-3.214286,-1293
-3.214286,-118
-3.214286,48
-3.214286,5142
-3.214286,-6256
-3.214286,-172
-3.214286,1947
-3.214286,4534
-3.214286,-8179
-3.214286,2068
-3.214286,3959
-3.214286,-1841
-3.214286,-33
-3.214286,753
-3.214286,626
-3.214286,2026
-3.214286,-5073
-3.214286,700
-3.214286,2289
-3.214286,-5511
-3.214286,2194
-3.214286,451
-3.214286,2274
-3.214286,-642
-3.214286,6921
-3.214286,341
-3.214286,-684
-3.214286,-6757
-3.214286,5672
-3.214286,-4414
-3.214286,-1681
-3.214286,7844
-3.214286,-4696
-3.214286,3948
-3.214286,-8702
-3.214286,2750
-3.214286,-11009
-3.214286,9837
-3.214286,-11985
-3.214286,9057
-3.214286,-2679
-3.214286,8136
-3.214286,-1240
-3.214286,-2713
-3.214286,-11324
-3.214286,3615
-3.214286,-3457
-3.214286,3189
-3.214286,5756
-3.214286,1270
-3.214286,-5319
-3.214286,-676
-3.214286,-7380
-3.214286,616
-3.214286,5611
-3.214286,-2848
-3.214286,-13
-3.214286,-2240
-3.214286,357
-3.214286,-2367
-3.214286,-11850
-3.214286,2265
-3.214286,5772
-3.214286,-8572
-3.214286,5704
-3.214286,-9952
-3.214286,-5890
-3.214286,3027
-3.214286,-8301
-3.214286,2735
-3.214286,34
-3.214286,-6122
-3.214286,1245
-3.214286,5673
-3.214286,346
-3.214286,6364
-3.214286,-1789
-3.214286,-8299
-3.214286,630
-3.178571,194
-3.178571,-69
-3.178571,759
-3.178571,3947
-3.178571,-5697
-3.178571,6138
-3.178571,-4260
-3.178571,1066
-3.178571,-479
-3.178571,915
-3.178571,-1669
-3.178571,1289
-3.178571,301
-3.178571,-1198
-3.178571,788
-3.178571,56
-3.178571,353
-3.178571,-450
-3.178571,-317
-3.178571,1020
-3.178571,-1414
-3.178571,701
-3.178571,361
-3.178571,-878
-3.178571,669
-3.178571,-673
-3.178571,1006
-3.178571,-1523
-3.178571,537
-3.178571,1965
-3.178571,-1771
-3.178571,325
-3.178571,-337
-3.178571,169
-3.178571,674
-3.178571,-2784
-3.178571,5481
-3.178571,-5888
-3.178571,149
-3.178571,3991
-3.178571,-5481
-3.178571,968
-3.178571,-2917
-3.178571,4640
-3.178571,-5288
-3.178571,-4442
-3.178571,8914
-3.178571,-3000
-3.178571,-829
-3.178571,3424
-3.178571,-896
-3.178571,-1394
-3.178571,-2987
-3.178571,8213
-3.178571,-2115
-3.178571,-1385
-3.178571,5968
-3.178571,-1225
-3.178571,793
-3.178571,-2817
-3.178571,331
-3.178571,5817
-3.178571,-14484
-3.178571,6643
-3.178571,506
-3.178571,942
-3.178571,-191
-3.178571,-2090
-3.178571,588
-3.178571,-2149
-3.178571,-8258
-3.178571,7968
-3.178571,-128
-3.178571,6078
-3.178571,3849
-3.178571,3087
-3.178571,2032
-3.178571,4905
-3.178571,10524
-3.178571,-9769
-3.178571,5532
-3.178571,-10382
-3.178571,7952
-3.178571,-12921
-3.178571,8028
-3.178571,-12161
-3.178571,1557
-3.178571,-7703
-3.178571,1798
-3.178571,-3973
-3.178571,-1613
-3.178571,2947
-3.178571,-4550
-3.178571,-8166
-3.178571,3169
-3.178571,6367
-3.178571,-5143
-3.178571,4712
-3.178571,-1843
-3.178571,16128
-3.178571,-17956
-3.178571,23951
-3.178571,-8665
-3.178571,4911
-3.178571,-593
-3.178571,3874
-3.178571,-1060
-3.178571,9171
-3.178571,-13031
-3.178571,6458
-3.178571,4932
-3.178571,-139
-3.178571,-4397
-3.178571,7132
-3.178571,3329
-3.142857,4581
-3.142857,-4469
-3.142857,2456
-3.142857,3359
-3.142857,-4516
-3.142857,5158
-3.142857,-3049
-3.142857,151
-3.142857,153
-3.142857,1147
-3.142857,-1848
-3.142857,885
-3.142857,810
-3.142857,-1811
-3.142857,1029
-3.142857,125
-3.142857,119
-3.142857,-123
-3.142857,-613
-3.142857,1508
-3.142857,-1489
-3.142857,239
-3.142857,969
-3.142857,-1128
-3.142857,906
-3.142857,-970
-3.142857,971
-3.142857,-826
-3.142857,-448
-3.142857,2197
-3.142857,-1894
-3.142857,-837
-3.142857,1677
-3.142857,-322
-3.142857,1935
-3.142857,-3805
-3.142857,4282
-3.142857,-3633
-3.142857,-3142
-3.142857,8102
-3.142857,-6867
-3.142857,760
-3.142857,1028
-3.142857,2826
-3.142857,70
-3.142857,-5902
-3.142857,5568
-3.142857,-750
-3.142857,-4598
-3.142857,675
-3.142857,-988
-3.142857,1060
-3.142857,-10442
-3.142857,2677
-3.142857,4139
-3.142857,-8622
-3.142857,5171
-3.142857,-5635
-3.142857,-105
-3.142857,-1259
-3.142857,-440
-3.142857,12724
-3.142857,-13051
-3.142857,1345
-3.142857,4722
-3.142857,-9106
-3.142857,9820
-3.142857,-9381
-3.142857,4064
-3.142857,-5467
-3.142857,271
-3.142857,-136
-3.142857,-6021
-3.142857,-183
-3.142857,-749
-3.142857,-1168
-3.142857,1470
-3.142857,4347
-3.142857,-162
-3.142857,-4918
